text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
@mcspocky Trump wants to change the name America to Trump's America. A new place where only white ppl are allowed to live.,2018-01-16 15:03:46,,en,,,23160,99918,"Construction Coordinator and Propmaker for film for 39 years.
Bachelor of Arts in Geography
Love to Hunt and Fish
Life time Democrat, Go Obama, united blue","northridge, calif",464266828,2012-01-15 01:45:42,False,False,https://twitter.com,120,3982,False,,4998,False,gary l. deaton,en,garyldeaton,False,C0DEED,http://pbs.twimg.com/profile_images/809827517594882048/LtGAqKL4_normal.jpg,,953281631262920704,0,False,Twitter Web Client,False,0
@bluewezzie So sorry a toffee has such little knowledge  COYB,2018-01-16 15:03:47,,en,,,446,295,Left wing Nana. Actor activist unashamed remainer. Food bank volunteer. Evertonian,,928588316726919168,2017-11-09 11:41:21,False,False,,9,1006,False,,321,True,Claire Clegg4 #FBPE #STOPBREXIT,en-gb,ClaireClegg4,False,F5F8FA,http://pbs.twimg.com/profile_images/934921719277596672/Wp3Ugjut_normal.jpg,,953281635360956418,0,False,Twitter for Android,False,0
Einde Daan Alleen!!!!!!: https://t.co/lDJKEZU8Uv via @YouTube,2018-01-16 15:03:47,,nl,,,25,241,Ik ben goed in voetbal vooral in keeper Buitenlandse sporters Gaming Internationale zangers Nederlandse Youtubers Nederlandse voetbalteams Online Video Sport,"Heerenveen, Nederland",809100844046123012,2016-12-14 18:20:48,False,False,,0,21,False,,125,True,Daan,nl,lingtijger,True,F5F8FA,http://pbs.twimg.com/profile_images/809105033367265280/q1TJApSa_normal.jpg,,953281635105075201,0,False,Google,False,0
“Selling or buying a property... see you corner of Flora Haase &amp; Van Der Kloof Str Amarosa… https://t.co/6pOrED6Ymc,2018-01-16 15:03:47,,en,,,49,554,,,2328341519,2014-02-06 15:59:52,False,False,,15,79,False,,91,True,Paul Gerard Smulders,en,GerardRemax,False,C0DEED,http://pbs.twimg.com/profile_images/488407336508469248/cOmybjbP_normal.jpeg,,953281635549630464,0,False,Instagram,False,0
"How to conceive a baby of your desired sex, visit https://t.co/M8b9tifOya
#family_balancing #pregnancy_planning… https://t.co/nOvaoeS7hA",2018-01-16 15:03:47,,en,,,245,208,,,3032837242,2015-02-12 14:31:23,False,False,,0,348,False,,3579,True,DesiredBaby.com,en,desiredbabycom,False,C0DEED,http://pbs.twimg.com/profile_images/869278544509186049/_4Zzn-mO_normal.jpg,,953281634857467904,0,False,Twitter Web Client,False,0
Take a Trip Through the Glorious Orion Nebula in This New 3D Visualization,2018-01-16 15:03:47,,en,,,0,6270,perfect boys only exist in books,"Phoenix, Arizona",130286478,2010-04-06 21:50:27,False,False,,1,41,False,-18000,0,False,Stephen Rodriguez,en,miaienpai,False,022330,http://pbs.twimg.com/profile_images/816552801/614_normal.gif,Bogota,953281635922927616,0,False,miaienpai,False,0
"@ElProfeCruz, estoy buscando entrenador para dirigir a los caguamos fc, nomas se lleva sus $30 para el arbitraje.",2018-01-16 15:03:48,,es,,,6,63,,guadalajara,393564622,2011-10-18 18:40:58,False,False,,0,9,False,,111,True,ivan ponce lara,es,IvanJoseivan99,False,C0DEED,http://pbs.twimg.com/profile_images/1594934154/imagesCA6RLWKV_normal.jpg,,953281639714402305,0,False,Twitter for Android,False,0
"We can all relate. We’re all American. 

My parents, like every immigrant before us, they have sacrificed to leave… https://t.co/NfAv2oSlYw",2018-01-16 15:03:48,,en,,,13,1193,Intellect comes from applying theory and commonsense,Jersey/Philly,187699837,2010-09-06 22:58:49,False,False,,0,31,False,,54,False,J.E.A,en,j_iGetiT,True,1A1B1F,http://pbs.twimg.com/profile_images/886245621354647552/xhurWKUH_normal.jpg,,953281639035162625,0,False,Twitter for iPhone,False,0
Forget juice cleanses – @decorator_blog shows us how to detox a dwelling: https://t.co/qvph489ZRd,2018-01-16 15:03:48,,en,,,7275,4048,"Never visit a storage unit again®. We pick up your stuff, take it to storage, and bring it back whenever you want.","NYC, DC, Chicago & LA",1398316657,2013-05-02 22:10:21,False,False,https://makespace.com/,112,5049,False,-18000,1037,False,MakeSpace,en,MakeSpace,True,FFFFFF,http://pbs.twimg.com/profile_images/615893526396674048/8SNMCVVp_normal.png,Eastern Time (US & Canada),953281639366488064,0,False,Meet Edgar,False,0
Just uploaded a latest video https://t.co/ADycSJv9Zn,2018-01-16 15:03:48,,en,"Place(_api=None, id='0952941cae16a001', url='https://api.twitter.com/1.1/geo/id/0952941cae16a001.json', place_type='poi', name='Jet Wash Seal', full_name='Jet Wash Seal', country_code='GB', country='United Kingdom', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-2.173555, 52.559044], [-2.173555, 52.559044], [-2.173555, 52.559044], [-2.173555, 52.559044]]]), attributes={})",,336,722,"Wolverhampton window cleaner specialising in traditional window cleaning & water fed pole window washing Penn,Tettenhall,Codsall, Dudley Visit https://t.co/16JPYQC0xX",Wolverhampton West Midlands,1011519174,2012-12-14 16:56:39,False,False,http://www.jetwashseal.co.uk,2,282,False,0,870,False,Pete Lewis ,en,PeteTheCleaner,True,C0DEED,http://pbs.twimg.com/profile_images/419536096104415233/7IKaI5s0_normal.jpeg,London,953281639882330112,0,False,Twitter for Android,False,0
"Chemistry Teacher
Chemistry Teacher – Waltham Forest
Are you a Chemistry... #Teacher #TeacherJobs #UKJobs
https://t.co/SZMYLH3VMc",2018-01-16 15:03:49,,en,,,0,7279,,,21999699,2009-02-26 11:30:37,False,False,http://www.allthetopbananas.com/Jobs/teacher.aspx,4,119,False,,45,False,Teaching Work,en,TeachingWork,False,F3D100,http://pbs.twimg.com/profile_images/720175950609166336/TLhQY8ZV_normal.jpg,,953281643351035904,0,False,JobsTweeter,False,0
"Me: man bloodborne is so good the combat and the story are amazing

My friend: yeah the story is creepy and the com… https://t.co/sPrQ1GPzCm",2018-01-16 15:03:49,,en,,,14639,42636,Student by day gamer by night,where something is messed up,297858633,2011-05-13 07:26:54,False,False,https://m.youtube.com/user/Capten31,12,317,False,-18000,194,True,Capten31,en,Capten31,True,C0DEED,http://pbs.twimg.com/profile_images/873774369226584064/BRxuOdXC_normal.jpg,Quito,953281643845955585,0,False,Twitter for Android,False,0
"Hey.. want to win a brand new  ""PetLuv Soothing ""Happy Cat"" Deluxe Cat Carrier? here's the link to enter: https://t.co/GsORC4At7V #giveaway",2018-01-16 15:03:49,,en,,,0,48,,,940606003174957056,2017-12-12 15:35:21,False,False,,0,0,False,,17,True,Christina Whittenberger,en,crwhittenberger,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,953281643678191616,0,False,Amazon,False,0
@WolfSkullJack The line about jumping through hoops has never rung more true. I hear so many stories (including my… https://t.co/nYBmG7xbfp,2018-01-16 15:03:49,,en,,,620,986,"Wildlife, botanicals, fossils, and artifacts cast in find Britannia pewter by wildlife biologist and artist Jaime Thompson.","Athens, GA",704728362229567490,2016-03-01 18:01:49,False,False,http://paleopanthera.com,8,645,False,-18000,236,False,Paleo Panthera,en,PaleoPanthera,True,000000,http://pbs.twimg.com/profile_images/936348349854228480/DTEEez-o_normal.jpg,Eastern Time (US & Canada),953281643703361536,0,False,Twitter for Android,False,0
@marceecorn @Mac_Vegas @RPLGRUMPY @NYCREMilton @1shawnster @DonnaFins @Sky13861654 @SONOWWHATWORLD @ms_tarrie… https://t.co/VXkT5bnhpA,2018-01-16 15:03:49,,en,,,189271,289064,"Multi-genre Author & Social Media Addict, Blogger & Editor, Reader & Avid Gardener. Newsletter Freebies: https://www.instafreebie.com/free/R9lQH",Internationally Read,1401236340,2013-05-04 02:49:58,False,False,http://www.theresasnyderauthor.com/,1426,66816,False,,54622,False,Theresa Snyder,en,TheresaSnyder19,True,000000,http://pbs.twimg.com/profile_images/946954574316707841/Se1oTfE5_normal.jpg,,953281644185595904,0,False,Twitter Web Client,False,0
I had a dream about eat some expired hummus on the top of a hill on beautiful day. Hummus was from supermarket ICA… https://t.co/agSMLLkmix,2018-01-16 15:03:49,,en,,,10012,18343,http://soundcloud.com/ntski Amino Acid a.k.a blue OG natsuki ntskimail@gmail.com,KYOTO,80255399,2009-10-06 08:52:40,False,False,http://NTSKI.COM/,25,1494,False,0,679,False,N T s K i,en,NTsKiiii,True,FFFFFF,http://pbs.twimg.com/profile_images/865512706542977025/YwMFO1am_normal.jpg,London,953281642327502853,0,False,Twitter Web Client,False,0
"I entered a giveaway for a chance to win ""HollyHOME 40 Inch Large Round Steel Firewood R..."" by HollyHOME. https://t.co/tzzk26gVJ3 #giveaway",2018-01-16 15:03:50,,en,,,80,13776,,"hayward, ca",39007060,2009-05-10 06:05:58,False,False,,1,136,False,-28800,2293,False,Whitney,en,whitney510,False,EBEBEB,http://pbs.twimg.com/profile_images/1497301989/183927_167039150033854_100001833095907_395145_2141933_n_normal.jpg,Pacific Time (US & Canada),953281647675346944,0,False,Amazon,False,0
"Akan kubunuh rindu ini lewat do'a ku, dan biarkan aku bercerita tentangmu lewat mimpi indah di malam ini.....
#wahaiorangtuaku.",2018-01-16 15:03:50,,in,,,6,469,sempurna itu milik allah N yg abadi itu allah .....,Pematangsiantar,1972441200,2013-10-19 18:38:21,False,False,,0,12,False,25200,39,True,nuddin armyin,id,nuddin_naoetion,True,C0DEED,http://pbs.twimg.com/profile_images/440867436707864577/FHHlgZ4O_normal.jpeg,Bangkok,953281647893458946,0,False,Facebook,False,0
"@Manishkvsalua09 Manish, we take issues like this very seriously and your feedback is valuable for us to understand… https://t.co/Rh5X9QMwp6",2018-01-16 15:03:50,,en,,,51,114953,The official customer service Twitter channel for Uber India. We are here 24/7 to help you!,India,794125504357900289,2016-11-03 10:34:09,True,False,http://help.uber.com,16,11086,False,19800,137,True,Uber India Support,en,UberINSupport,True,F5F8FA,http://pbs.twimg.com/profile_images/810731483761512448/mk6oiS0g_normal.jpg,New Delhi,953281647943798785,0,False,Sparkcentral.com,False,0
Estilo cdmx... https://t.co/1puzOdFnnE,2018-01-16 15:03:50,,und,,,1547,4883,Si para morir solo se necesita estar vivo....,Villahermosa.,85858458,2009-10-28 16:50:57,False,False,,0,131,False,-21600,130,False,Pepecatepletl,es,pepebaezza,True,ACDED6,http://pbs.twimg.com/profile_images/378800000631923486/da608e7efc6903b91615d0b4daff21f0_normal.jpeg,Mexico City,953281646672994305,0,False,Twitter for Android,False,0
SFT TV S1 E4 Flying Dan: https://t.co/c2vMHDjxj4 via @YouTube,2018-01-16 15:03:50,,en,,,841,471,"SUMMIT FORCE TRAINING ® | MATTHEW FERRARA. NASM CPT, Professional Climbing Coach, Route Setter, Fitness Instructor, & Hold Shaper.","Pennsylvania, USA",719884095451439104,2016-04-12 13:45:17,False,False,,12,59,False,-28800,302,True,Summit ForceTraining,en,SummitForceTrn,True,F5F8FA,http://pbs.twimg.com/profile_images/771695432162480129/YYsMIGLk_normal.jpg,Pacific Time (US & Canada),953281648065503232,0,False,Google,False,0
"Me: “I did a God damn Italian exam taught through German of course I can do this media policy exam”

Narrator: “she could not”",2018-01-16 15:03:50,,en,,,2572,3182,"I'm not so good with the advice, can I interest you in a sarcastic comment?","wexford , ireland",260436382,2011-03-03 21:53:59,False,False,,3,238,False,,254,False,Rachel Bermingham,en,rach_bermingham,False,642D8B,http://pbs.twimg.com/profile_images/939957086389198850/aeuhQ5zq_normal.jpg,,953281648241594368,0,False,Twitter for iPhone,False,0
"#repost @iamterrelljones Once you have a vision, take the time to think about HOW you’ll make it… https://t.co/f8isRx3AB5",2018-01-16 15:03:51,"{'type': 'Point', 'coordinates': [42.3314, -83.0458]}",en,"Place(_api=None, id='b463d3bd6064861b', url='https://api.twitter.com/1.1/geo/id/b463d3bd6064861b.json', place_type='city', name='Detroit', full_name='Detroit, MI', country_code='US', country='United States', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-83.288056, 42.255085], [-83.288056, 42.450488], [-82.91052, 42.450488], [-82.91052, 42.255085]]]), attributes={})","{'type': 'Point', 'coordinates': [-83.0458, 42.3314]}",360,149209,For booking a massage/pamper party/purchase LAZE products. Contact Sheila or Roderick our managers (313)424-2522 Credit cards are accepted Referrals are welcome,"Detroit, MI",27681687,2009-03-30 17:07:45,False,False,http://www.RodericksTherapeuticMassage.com,34,2881,False,-18000,3067,False,RoderickTherapeuticM,en,RoderickCMT,True,C0DEED,http://pbs.twimg.com/profile_images/564939800323825664/QQBiOnuQ_normal.jpeg,Quito,953281651932614656,0,False,Instagram,False,0
are you still taking submissions for car pictures because Reggie is a hot rod! @TRNYearbook https://t.co/D4vIdnkOS4,2018-01-16 15:03:50,,en,,,19139,19099,,New Jersey,2214813285,2013-12-08 23:54:18,False,False,,4,591,False,-18000,90,False,Mara Woodward,en,woodwardjmara,False,000000,http://pbs.twimg.com/profile_images/934650681201487872/dMHMhUhi_normal.jpg,Eastern Time (US & Canada),953281647872487425,0,False,Twitter for iPhone,False,0
We believe that a modern learning environment promotes data-driven decisions by aligning and measuring learning act… https://t.co/hM8OiDIoLf,2018-01-16 15:03:51,,en,,,550,9399,technologist. #edtech. #elearning. entrepreneur. communications. media. developer. #geek. #clt #matthewsnc #santacruz,"Charlotte, NC USA",13955992,2008-02-25 19:07:50,False,False,http://www.adambrooks.org,198,5160,False,-18000,4198,False,Adam S. Brooks,en,adambrooks,True,FFFFFF,http://pbs.twimg.com/profile_images/833465587158224896/ID4GKBVw_normal.jpg,Eastern Time (US & Canada),953281652029034502,0,False,LinkedIn,False,0
Yeah exactly what 16 year old Diane imagined is a 2011 Nissan Sentra https://t.co/3J6nuAHrvT,2018-01-16 15:03:51,,en,,,5331,10663,living vicariously through myself,"Saint Louis, MO",490688514,2012-02-12 20:18:44,False,False,,1,261,False,-21600,246,False,hastingz_d,en,hastingz_d,True,FFFFFF,http://pbs.twimg.com/profile_images/947566728166494208/WLW5Xhds_normal.jpg,Central Time (US & Canada),953281651345448960,0,False,Twitter for iPhone,False,0
"@CybatrexRex @Razaq_Mzale @Spangeworthy @marisann Combined all of you have about 400 followers, so it's pointless t… https://t.co/8rFM9yni63",2018-01-16 15:03:52,,en,,,77360,122995,ESPN. Gulf Coastal elite. I seen something and you seen it too.  joel.anderson@espn.com,,16253142,2008-09-12 04:57:10,True,False,,1136,35868,False,-18000,5062,False,Joel D. Anderson,en,byjoelanderson,True,9AE4E8,http://pbs.twimg.com/profile_images/934172378216636416/WbY_RIYz_normal.jpg,Eastern Time (US & Canada),953281656458129408,0,False,Twitter for iPhone,False,0
Quoting the USA as any kind of moral authority is truly morally repugnant https://t.co/ujz4pYGxvB,2018-01-16 15:03:52,,en,,,17349,878,~ A Curious Canadian ~,"Greater Vancouver, British Columbia",1589427481,2013-07-12 21:04:03,False,False,,2,124,False,-25200,732,True,Sass Chit,en,SassChit,False,C0DEED,http://pbs.twimg.com/profile_images/614868146705428480/lHJD3BcI_normal.jpg,Arizona,953281655594278912,0,False,Twitter for iPhone,False,0
KKKKKKK EU SOU A PESSOA MAIS BURRA DO MUNDO,2018-01-16 15:03:52,,pt,,,6000,19926,,"Santa Maria, Brasil",4872846755,2016-02-02 23:27:17,False,False,,5,635,False,,333,True,bella,pt,isabellasts_,False,F5F8FA,http://pbs.twimg.com/profile_images/952596741311918080/Wq6n9yuA_normal.jpg,,953281656370225152,0,False,Twitter for iPhone,False,0
Forever taking a lib lap right when you get there to see if you know anyone,2018-01-16 15:03:52,,en,,,23922,36294,"UNF // kd // ""Blonde isn't a hair color...it's a superpower""",probably at the movies ,942158779,2012-11-11 20:24:05,False,False,,0,1004,False,,504,True,Emily Miller,en,emily_k_miller,False,C0DEED,http://pbs.twimg.com/profile_images/948793859701604352/CgfYUBgc_normal.jpg,,953281656332410880,0,False,Twitter for iPhone,False,0
"@925screenings Thank you for your blog!  There's a band of us on the blog ""The Baronzo Creative Writing"" who write… https://t.co/nTTsiwcmGr",2018-01-16 15:03:52,,en,,,4,74,Born in the wrong era...but coping!,Tulsa OK,387200901,2011-10-08 16:55:37,False,False,,0,12,False,,50,True,Kimberly Glunz,en,KimberlyGlunz,False,C0DEED,http://pbs.twimg.com/profile_images/2734960501/6118e363e7d1af64b3f2f0db6f5d9f30_normal.jpeg,,953281655606833152,0,False,Twitter Web Client,False,0
"@NexJql 
LMAO!! Next time you speak to a conservative, make sure you can stand up for what you are brainwashed to b… https://t.co/hUWOCJiVkW",2018-01-16 15:03:52,,en,,,0,1,"Lol, why do liberals keep blocking me? They seriously can’t even speak for themselves!","Pottsgrove, PA",953280720331526145,2018-01-16 15:00:09,False,False,,0,0,False,,0,True,Stop Blocking Me,en,StopBlockinMe47,False,F5F8FA,http://pbs.twimg.com/profile_images/953281259945545728/-E6-36u6_normal.jpg,,953281655640379392,0,False,Twitter for iPhone,False,0
"""RBI can't always bail out banks,"" RBI Dy Guv Viral Acharya's comments sends bond markets into a tizzy as prices hi… https://t.co/QSMqHPnejO",2018-01-16 15:03:52,,en,,,108,821415,The CNBC-TV18 news ticker on twitter. The news breaks here first.,India,44839509,2009-06-05 06:48:11,True,False,http://www.cnbc-tv18.com,1423,520441,False,19800,543,False,CNBC-TV18,en,CNBCTV18Live,True,000000,http://pbs.twimg.com/profile_images/633210816485965824/0cQi0eZS_normal.jpg,Mumbai,953281655761813505,0,False,Twitter Web Client,False,0
"why is the internet filled with such stupid pregnant women? re:  flu, vaccines, placenta eating, etc. that is all.… https://t.co/Rc8h4HURw6",2018-01-16 15:03:52,,en,,,5396,9070,Motherhood means mental freeze,"Bangor, ME",58872733,2009-07-21 18:19:15,False,False,http://witchydecor.com,7,105,False,-18000,75,False,Sara - The Prudish Witch,en,BunnyTeaParty,True,1A1B1F,http://pbs.twimg.com/profile_images/938118182979719168/H_0JqNgP_normal.jpg,Eastern Time (US & Canada),953281656546299905,0,False,Twitter Web Client,False,0
@V2Pnaija @KDMobp What a nice and welcomed development. How I wish Abia will soon join the path.,2018-01-16 15:03:53,,en,,,165,121,...better to hear from me than to read about me.~frank frankheart freeman,,3432788842,2015-08-20 12:22:15,False,False,,0,15,False,,68,True,Frank Obinna,en,Frankheart1980,False,C0DEED,http://pbs.twimg.com/profile_images/634610795142381568/_LVy3OV7_normal.jpg,,953281659020939265,0,False,Twitter for Android,False,0
@janeaustien dormi muito bem dps de tempos sem conseguir dormi direto aaa pq n mt?,2018-01-16 15:03:53,,pt,,,1163,49334,,#1 hs1 stan,1526163836,2013-06-17 23:20:34,False,False,http://allrightxx.tumblr.com/,13,9225,False,-7200,6624,False,rebk,pt,allstarstewart,True,FFFFFF,http://pbs.twimg.com/profile_images/947257298405257218/bGJoouBo_normal.jpg,Brasilia,953281659612336130,0,False,Twitter for Android,False,0
Yes lads. Hard to beat a bargain. #ComputerComponents https://t.co/hVPNpch81i,2018-01-16 15:03:53,,en,,,9808,964,"Aspiring Graphic Designer, Casual Livestreamer on Twitch.",,822422323873587200,2017-01-20 12:35:36,False,False,http://codyleslie.design,7,163,False,-28800,345,False,Cody Lemto,en,CodysVisuals,False,000000,http://pbs.twimg.com/profile_images/949065742871183360/kGOsE-ub_normal.jpg,Pacific Time (US & Canada),953281659977248769,0,False,Twitter for Android,False,0
Facts https://t.co/gXPILFmA6C,2018-01-16 15:03:53,,en,"Place(_api=None, id='ecbe2aea853af44e', url='https://api.twitter.com/1.1/geo/id/ecbe2aea853af44e.json', place_type='city', name='Tallahassee', full_name='Tallahassee, FL', country_code='US', country='United States', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-84.386548, 30.365093], [-84.386548, 30.587338], [-84.1458, 30.587338], [-84.1458, 30.365093]]]), attributes={})",,1095,144500,Alumni of Bethune-Cookman University.. I just talk sports! 2x Meac Champion.,"Tallahassee, FL",213294616,2010-11-08 14:44:54,False,False,,45,2525,False,,745,False,C.J. Wilson,en,CjWilson850,True,C0DEED,http://pbs.twimg.com/profile_images/938597207216762881/qKaYzIPP_normal.jpg,,953281660354813952,0,False,Twitter for iPhone,False,0
https://t.co/i2ZzLCbH4O,2018-01-16 15:03:54,,und,,,1,2,,,915025917939933184,2017-10-03 01:29:14,False,False,,0,16,False,,114,True,sukiyo,id,sukiyo45544787,True,F5F8FA,http://pbs.twimg.com/profile_images/915028945086459904/LzkHvZHS_normal.jpg,,953281664892858369,0,False,Twitter for Android,False,0
"Good #SEO habits: Turning over a new leaf in 2018: Join a gym, start that diet, call your… https://t.co/d4iQMrFgcf",2018-01-16 15:03:54,,en,,,84,256138,"Not here to change the World, just your perception of it",Portugal. Lisboa,259501153,2011-03-02 01:26:10,False,False,http://mikelatrinadedivulgacao.blogspot.pt/,141,1140,False,0,1930,False,miguel oliveira,pt,mikeliveira,False,131516,http://pbs.twimg.com/profile_images/818842542775140355/KDQs3PoR_normal.jpg,Lisbon,953281664733667328,0,False,Google,False,0
"Although you are moving into a fresh cycle of creativity, you’... More for Virgo https://t.co/51jTcIK1Pl",2018-01-16 15:03:54,,en,,,85,2311,two wise men told me 1 2 3 4 5 6 7 8 and dance full out or don't dance at all instagram ADAMOS779 adammonachello@gmail.com,THE GYM ,963044774,2012-11-21 20:33:32,False,False,,0,107,False,,147,True,ADAMOS,en,adammonachello1,True,C0DEED,http://pbs.twimg.com/profile_images/417405228477333504/KNrq38B6_normal.jpeg,,953281664968372224,0,False,Twittascope,False,0
Iris and Joe must decide how far they’re willing to go to clear Barry’s name as the Clifford DeVoe murder trial get… https://t.co/kiW2zzQEHq,2018-01-16 15:03:54,,en,,,270042,186316,,,1645387304,2013-08-04 14:41:20,False,False,,107,1702,False,,1506,True,Michelle A McKeever,en,MckeeveMichelle,True,C0DEED,http://pbs.twimg.com/profile_images/710772993174151168/xcTTm0Du_normal.jpg,,953281664620298241,0,False,Twitter for iPad,False,0
"Lotta di McDonald's a rifiuti, imballaggi green entro il 2025 https://t.co/eWra4k5cYh 

#ambiente #16gennaio",2018-01-16 15:03:54,,it,,,4922,2277,"Giriamo il web in cerca cose interessanti. Parliamo di Tecnologia, Innovazione, Ambiente e Natura. Se piacciono anche a voi ci trovate sempre qui!",Italy,40917449,2009-05-18 17:14:41,False,False,https://www.facebook.com/AtlantisWayMagazine,8,1365,False,3600,2263,False,AtlantisWay,it,AtlantisWay,False,000000,http://pbs.twimg.com/profile_images/256119297/wave-128x128_normal.png,Rome,953281664666480640,0,False,AtlantisWay,False,0
Hear @janerobinson00 #HeartsAndMinds #Vote100 in #ChippingCampden #Cotswolds in May To get printed programme e post… https://t.co/jyP0vgI9cO,2018-01-16 15:03:54,,en,,,2148,20523,8-12 May 2018: John Carey Rory Clements Fiona Sampson John Sutherland Laura Purcell EJ Clery  Carol Drinkwater Harriet Walter Miranda Seymour Kazuo Ishiguro,Cotswolds,52090321,2009-06-29 15:37:10,False,False,http://www.campdenlitfest.co.uk/,139,3846,False,0,3023,True,Campden Lit Fest,en,campdenlitfest,True,C0DEED,http://pbs.twimg.com/profile_images/428622572930887681/tr0dWs-n_normal.jpeg,London,953281664834142209,0,False,Twitter Web Client,False,0
"""No issues at all using the Groupon. Everyone was friendly and efficient. Got new breaks and rotors done for a..."" @Groupon #HappyCustomer",2018-01-16 15:03:55,,en,,,2936,8199,The best in today's automotive service care for your vehicles with ase master technicians we provide the best auto service around at the best prices !!,"anaheim,ca ",2327489108,2014-02-04 17:51:30,False,False,http://a1automotive.com,5,2591,False,-28800,4061,False,A1AUTOMOTIVE,en,A1Anaheim,False,000000,http://pbs.twimg.com/profile_images/672200001963954177/Z9FPXyS5_normal.png,Pacific Time (US & Canada),953281669162651648,0,False,Twitter Web Client,False,0
@MissIG_Geek I've been fighting so much over this with a colleagues who wanted to stick to the legal requirements o… https://t.co/1HeFcgjxLl,2018-01-16 15:03:55,,en,,,407,1951,"Privacy manager, ensuring your TV respects the law. CISSP and CIPM.",Brussels,26202568,2009-03-24 08:54:08,False,False,http://laurie-anne.bourdain.name/,23,204,False,3600,82,False,Laurie-Anne Bourdain,fr,LaurieAnneB,False,B2DFDA,http://pbs.twimg.com/profile_images/124560274/mini_avatar_normal.jpg,Brussels,953281668852436992,0,False,Twitter for Android,False,0
Students we are having a 2 hour early dismissal.,2018-01-16 15:03:55,,en,,,0,3,Principal of nitro high,,953260826789601280,2018-01-16 13:41:06,False,False,,0,1,False,,4,True,Jason Redman,en,JRedmanNHS,False,F5F8FA,http://pbs.twimg.com/profile_images/953261923679789057/DlEGnL_N_normal.jpg,,953281669225644032,0,False,Twitter for Android,False,0
I liked a @YouTube video https://t.co/FMCLHlZAXD Family Guy - Tough Meg,2018-01-16 15:03:55,,en,,,1602,4366,"hobbyist Animator, nsfwartist ,artist ,sfwartist ,underground musician","Chester,PA,US",2281274348,2014-01-07 23:05:51,False,False,https://www.youtube.com/channel/UCblm_DLIAesAOwmiK3RAQ1A,1,59,False,,54,False,Marvin Animation,en,mlw299,False,000000,http://pbs.twimg.com/profile_images/947680985293959169/NfNwWZLz_normal.jpg,,953281668592340992,0,False,Google,False,0
Although fantasies may still trickle out of your imagination a... More for Aries https://t.co/ajCxRu3oP2,2018-01-16 15:03:55,,en,,,3750,13710,,,2314644416,2014-01-28 01:38:35,False,False,,2,902,False,,578,True,t,en,tenyghia,True,C0DEED,http://pbs.twimg.com/profile_images/953141526250467328/UyqRB9P6_normal.jpg,,953281668751622144,0,False,Twittascope,False,0
WIN a @Squishmallows prize pack via @HaveSippy here  https://t.co/aeXI6N69JH,2018-01-16 15:03:55,,en,,,597,38744,,,2536882487,2014-05-09 11:07:06,False,False,,57,425,False,,4166,True,Kim Avery,en,KimAvery17,False,C0DEED,http://pbs.twimg.com/profile_images/626919110237097985/TiQhWeoC_normal.jpg,,953281669074694145,0,False,Twitter for Android,False,0
Wallah everytime I say no to unnecessary spending i see myself going to have my lunch in places like M&amp;S when I can… https://t.co/vmdIsW1BdL,2018-01-16 15:03:55,,en,,,3634,15282,"slave of Allah , orphan of life.",procastination ,566130026,2012-04-29 09:00:08,False,False,,4,608,False,,782,True,faads,en,Faaads_xo,True,C0DEED,http://pbs.twimg.com/profile_images/939701019902201861/r-1lDpMp_normal.jpg,,953281668881805313,0,False,Twitter for iPhone,False,0
@NickSantangelo Agreed upgraded movement would be welcome addition like running to a comrade to launch you up a bui… https://t.co/f7UOYnE8LY,2018-01-16 15:03:55,,en,,,1311,5514,"One Sky, One Destiny.  Just a gamer just making it by and enjoying life till the sand runs out.","Dallas, TX",76104736,2009-09-21 18:42:01,False,False,,7,142,False,-21600,483,False,KeyLocke,en,Key_Locke_,False,022330,http://pbs.twimg.com/profile_images/885965884162019329/-Q7ze7WJ_normal.jpg,Central Time (US & Canada),953281668999274501,0,False,Twitter for Android,False,0
"Although you may be a spender rather than a saver, conserving ... More for Sagittarius https://t.co/jL6Ic8MRW6",2018-01-16 15:03:56,,en,,,8330,9889,,,372091846,2011-09-12 03:27:51,False,False,,2,383,False,-28800,290,False,O4REALz,en,O4REALz,True,131516,http://pbs.twimg.com/profile_images/854589016548691968/xbRCFK_9_normal.jpg,Pacific Time (US & Canada),953281673243672576,0,False,Twittascope,False,0
"@BRIANJT1981 @realDonaldTrump Remember, you're in a minority. Most of the people can't stand the conman.",2018-01-16 15:03:56,,en,,,6045,37787,"(Expat Mum), Yankee-Brit, author, columnist, blogger. Back in GB after 27 yrs in US. Insulters will be blocked.",United Kingdom,183706706,2010-08-27 17:56:16,False,False,http://tonisummershargis.com,188,1924,False,-21600,1191,False,Toni Hargis,en,ToniHargis,False,6685FF,http://pbs.twimg.com/profile_images/918813037540323328/MC-BYekJ_normal.jpg,Central Time (US & Canada),953281673076051968,0,False,Twitter Web Client,False,0
